,bgm,bpm,genre,language,public_time,emotion,mood,match,like_time,unlike_time
1534,1534,122,dance,韩语,,mad,negative,1,0,0
1535,1535,122,dance,日语,new,happy,positive,1,0,0
1536,1536,127,dance,其他,new,happy,negative,1,0,0
1537,1537,61,jazz,日语,,sad,negative,1,0,0
1538,1538,142,pop,韩语,,sad,positive,1,0,0
1539,1539,141,,国语,old,peaceful,positive,1,0,0
1540,1540,89,R&B,日语,new,mad,negative,1,0,0
1541,1541,61,,日语,new,sad,positive,1,0,0
1542,1542,95,dance,英语,new,mad,positive,1,0,0
1543,1543,83,R&B,英语,old,happy,negative,1,0,0
1544,1544,119,soundtrack,英语,,happy,positive,1,0,0
1545,1545,118,soundtrack,国语,,sad,negative,1,0,0
1546,1546,118,jazz,,new,peaceful,positive,1,0,0
1547,1547,66,,韩语,new,mad,negative,1,0,0
1548,1548,75,jazz,其他,new,happy,negative,1,0,0
1549,1549,103,dance,韩语,new,happy,positive,1,0,0
1550,1550,127,dance,国语,old,sad,positive,1,0,0
1551,1551,72,pop,国语,old,peaceful,positive,1,0,0
1552,1552,84,R&B,韩语,old,peaceful,positive,1,0,0
1553,1553,141,pop,英语,,peaceful,negative,1,0,0
1554,1554,68,dance,日语,,mad,positive,1,0,0
1555,1555,113,jazz,国语,old,happy,negative,1,0,0
1556,1556,70,R&B,韩语,old,sad,negative,1,0,0
1557,1557,143,jazz,英语,,sad,positive,1,0,0
1558,1558,126,soundtrack,日语,old,sad,positive,1,0,0
1559,1559,135,R&B,英语,old,mad,positive,1,0,0
1560,1560,146,R&B,英语,new,sad,positive,1,0,0
1561,1561,96,,国语,new,mad,negative,1,0,0
1562,1562,105,R&B,日语,new,sad,positive,1,0,0
1563,1563,113,soundtrack,其他,,sad,positive,1,0,0
1564,1564,115,pop,国语,new,happy,negative,1,0,0
1565,1565,103,dance,韩语,old,happy,positive,1,0,0
1566,1566,64,jazz,英语,new,happy,positive,1,0,0
1567,1567,62,dance,,new,mad,negative,1,0,0
1568,1568,121,,日语,old,peaceful,negative,1,0,0
1569,1569,102,jazz,其他,old,peaceful,positive,1,0,0
1570,1570,137,,韩语,,sad,positive,1,0,0
1571,1571,93,jazz,英语,new,happy,negative,1,0,0
1572,1572,67,jazz,其他,new,mad,negative,1,0,0
1573,1573,89,R&B,韩语,old,happy,negative,1,0,0
1574,1574,85,soundtrack,韩语,,peaceful,negative,1,0,0
1575,1575,88,R&B,英语,old,sad,positive,1,0,0
1576,1576,131,,其他,,mad,positive,1,0,0
1577,1577,146,R&B,国语,old,mad,positive,1,0,0
1578,1578,70,jazz,,new,peaceful,negative,1,0,0
1579,1579,100,soundtrack,英语,old,mad,negative,1,0,0
1580,1580,110,,韩语,old,mad,positive,1,0,0
1581,1581,107,pop,其他,old,mad,positive,1,0,0
1582,1582,88,pop,国语,old,peaceful,negative,1,0,0
1583,1583,137,R&B,韩语,old,peaceful,negative,1,0,0
1584,1584,70,,国语,,happy,negative,1,0,0
1585,1585,107,soundtrack,其他,old,sad,positive,1,0,0
1586,1586,125,pop,其他,,sad,positive,1,0,0
1587,1587,78,pop,,new,sad,negative,1,0,0
1588,1588,109,pop,国语,new,mad,negative,1,0,0
1589,1589,101,R&B,日语,new,sad,negative,1,0,0
1590,1590,87,dance,其他,new,happy,negative,1,0,0
1591,1591,87,dance,其他,,sad,positive,1,0,0
1592,1592,123,soundtrack,日语,,sad,positive,1,0,0
1593,1593,100,jazz,其他,new,happy,positive,1,0,0
1594,1594,74,R&B,英语,new,peaceful,negative,1,0,0
1595,1595,132,soundtrack,国语,,happy,negative,1,0,0
1596,1596,60,dance,其他,,peaceful,positive,1,0,0
1597,1597,139,,韩语,old,mad,positive,1,0,0
1598,1598,91,soundtrack,韩语,,sad,negative,1,0,0
1599,1599,85,pop,国语,old,peaceful,negative,1,0,0
1600,1600,128,dance,日语,old,happy,negative,1,0,0
1601,1601,124,dance,国语,new,mad,positive,1,0,0
1602,1602,75,R&B,韩语,,peaceful,positive,1,0,0
1603,1603,139,dance,,new,sad,positive,1,0,0
1604,1604,66,dance,其他,new,happy,negative,1,0,0
1605,1605,132,R&B,日语,,happy,negative,1,0,0
1606,1606,125,soundtrack,韩语,old,sad,positive,1,0,0
1607,1607,142,soundtrack,英语,,peaceful,negative,1,0,0
1608,1608,97,R&B,,,mad,negative,1,0,0
1609,1609,137,jazz,日语,new,peaceful,negative,1,0,0
1610,1610,107,dance,日语,old,sad,positive,1,0,0
1611,1611,71,soundtrack,其他,old,peaceful,negative,1,0,0
1612,1612,141,jazz,日语,,peaceful,negative,1,0,0
1613,1613,71,R&B,英语,,mad,positive,1,0,0
1614,1614,116,,,,sad,negative,1,0,0
1615,1615,145,R&B,国语,old,sad,positive,1,0,0
1616,1616,73,jazz,国语,new,happy,negative,1,0,0
1617,1617,96,jazz,国语,new,sad,negative,1,0,0
1618,1618,70,jazz,其他,new,peaceful,positive,1,0,0
1619,1619,64,R&B,英语,new,mad,negative,1,0,0
1620,1620,75,jazz,其他,,mad,negative,1,0,0
1621,1621,62,R&B,英语,old,peaceful,positive,1,0,0
1622,1622,82,jazz,,old,mad,negative,1,0,0
1623,1623,107,pop,英语,new,happy,positive,1,0,0
1624,1624,62,dance,韩语,old,sad,negative,1,0,0
1625,1625,74,R&B,,old,happy,positive,1,0,0
1626,1626,88,dance,英语,old,mad,positive,1,0,0
1627,1627,67,,日语,old,sad,negative,1,0,0
1628,1628,135,jazz,英语,new,peaceful,positive,1,0,0
1629,1629,91,dance,其他,old,sad,negative,1,0,0
1630,1630,110,,其他,new,happy,positive,1,0,0
1631,1631,143,,其他,new,peaceful,negative,1,0,0
1632,1632,119,pop,英语,new,peaceful,positive,1,0,0
1633,1633,148,dance,国语,new,peaceful,positive,1,0,0
1634,1634,84,R&B,国语,new,mad,positive,1,0,0
1635,1635,127,R&B,其他,new,mad,negative,1,0,0
1636,1636,104,dance,国语,,happy,positive,1,0,0
1637,1637,92,R&B,国语,old,peaceful,positive,1,0,0
1638,1638,72,pop,,,happy,negative,1,0,0
1639,1639,81,jazz,日语,old,sad,positive,1,0,0
1640,1640,106,,韩语,,peaceful,negative,1,0,0
1641,1641,105,dance,英语,new,mad,negative,1,0,0
1642,1642,65,soundtrack,国语,new,mad,negative,1,0,0
1643,1643,121,,,new,peaceful,negative,1,0,0
1644,1644,106,soundtrack,国语,old,sad,positive,1,0,0
1645,1645,149,,日语,old,happy,positive,1,0,0
1646,1646,124,R&B,日语,new,happy,positive,1,0,0
1647,1647,114,dance,国语,new,happy,negative,1,0,0
1648,1648,148,soundtrack,其他,new,mad,negative,1,0,0
1649,1649,97,R&B,国语,,peaceful,negative,1,0,0
1650,1650,89,pop,英语,,mad,positive,1,0,0
1651,1651,84,jazz,国语,,peaceful,negative,1,0,0
1652,1652,104,dance,其他,,peaceful,negative,1,0,0
1653,1653,111,jazz,其他,old,happy,negative,1,0,0
1654,1654,86,,英语,new,mad,positive,1,0,0
1655,1655,133,,,new,mad,negative,1,0,0
1656,1656,86,dance,国语,,sad,positive,1,0,0
1657,1657,112,pop,韩语,new,mad,negative,1,0,0
1658,1658,67,jazz,,,mad,negative,1,0,0
1659,1659,149,R&B,其他,old,sad,positive,1,0,0
1660,1660,135,,英语,new,peaceful,positive,1,0,0
1661,1661,140,soundtrack,,old,sad,negative,1,0,0
1662,1662,134,R&B,国语,new,happy,negative,1,0,0
1663,1663,97,R&B,日语,new,mad,positive,1,0,0
1664,1664,125,pop,其他,,sad,positive,1,0,0
1665,1665,99,jazz,韩语,,happy,positive,1,0,0
1666,1666,82,jazz,其他,,happy,negative,1,0,0
1667,1667,145,pop,,,mad,negative,1,0,0
1668,1668,97,R&B,英语,,sad,negative,1,0,0
1669,1669,118,soundtrack,韩语,,sad,positive,1,0,0
1670,1670,147,soundtrack,英语,old,peaceful,positive,1,0,0
1671,1671,121,soundtrack,,old,sad,positive,1,0,0
1672,1672,95,soundtrack,英语,,peaceful,positive,1,0,0
1673,1673,125,R&B,英语,,happy,negative,1,0,0
1674,1674,61,pop,韩语,old,mad,positive,1,0,0
1675,1675,112,R&B,英语,new,happy,positive,1,0,0
1676,1676,79,R&B,其他,new,sad,negative,1,0,0
1677,1677,74,jazz,英语,,sad,positive,1,0,0
1678,1678,123,jazz,韩语,new,happy,positive,1,0,0
1679,1679,96,dance,其他,,happy,positive,1,0,0
1680,1680,147,jazz,其他,new,sad,negative,1,0,0
1681,1681,142,,,,sad,positive,1,0,0
1682,1682,63,soundtrack,英语,,mad,negative,1,0,0
1683,1683,105,pop,其他,new,mad,positive,1,0,0
1684,1684,65,jazz,日语,old,mad,positive,1,0,0
1685,1685,130,dance,国语,old,mad,positive,1,0,0
1686,1686,79,,日语,new,peaceful,negative,1,0,0
1687,1687,68,soundtrack,,old,happy,negative,1,0,0
1688,1688,104,soundtrack,国语,,mad,positive,1,0,0
1689,1689,126,R&B,韩语,old,peaceful,positive,1,0,0
1690,1690,74,pop,国语,,peaceful,positive,1,0,0
1691,1691,144,,,old,happy,positive,1,0,0
1692,1692,146,dance,国语,new,peaceful,positive,1,0,0
1693,1693,143,R&B,日语,,sad,negative,1,0,0
1694,1694,145,pop,,new,mad,positive,1,0,0
1695,1695,77,dance,,old,mad,positive,1,0,0
1696,1696,115,dance,韩语,,sad,positive,1,0,0
1697,1697,134,soundtrack,英语,new,sad,negative,1,0,0
1698,1698,99,soundtrack,英语,new,peaceful,negative,1,0,0
1699,1699,83,pop,日语,new,mad,negative,1,0,0
1700,1700,146,pop,韩语,old,peaceful,positive,1,0,0
1701,1701,74,dance,,new,mad,positive,1,0,0
1702,1702,107,jazz,其他,new,happy,negative,1,0,0
1703,1703,113,R&B,其他,old,happy,negative,1,0,0
1704,1704,72,soundtrack,韩语,old,happy,positive,1,0,0
1705,1705,62,dance,,old,sad,negative,1,0,0
1706,1706,127,,韩语,new,mad,negative,1,0,0
1707,1707,135,,,,happy,positive,1,0,0
1708,1708,84,,英语,,happy,positive,1,0,0
1709,1709,138,dance,其他,old,sad,negative,1,0,0
1710,1710,124,dance,其他,old,sad,positive,1,0,0
1711,1711,137,jazz,日语,new,mad,negative,1,0,0
1712,1712,115,soundtrack,英语,new,happy,positive,1,0,0
1713,1713,127,soundtrack,国语,new,peaceful,negative,1,0,0
1714,1714,72,soundtrack,英语,new,happy,negative,1,0,0
1715,1715,72,,其他,,happy,positive,1,0,0
1716,1716,133,soundtrack,,,peaceful,positive,1,0,0
1717,1717,132,R&B,国语,,happy,positive,1,0,0
1718,1718,119,soundtrack,国语,,mad,negative,1,0,0
1719,1719,91,R&B,日语,old,mad,negative,1,0,0
1720,1720,137,jazz,韩语,new,peaceful,positive,1,0,0
1721,1721,147,dance,国语,new,happy,negative,1,0,0
1722,1722,110,jazz,其他,new,sad,negative,1,0,0
1723,1723,140,pop,英语,old,happy,negative,1,0,0
1724,1724,145,jazz,日语,old,sad,positive,1,0,0
1725,1725,123,jazz,,,sad,positive,1,0,0
1726,1726,104,R&B,英语,old,mad,negative,1,0,0
1727,1727,145,jazz,日语,new,mad,negative,1,0,0
1728,1728,132,,英语,old,peaceful,positive,1,0,0
1729,1729,133,R&B,日语,new,peaceful,negative,1,0,0
1730,1730,123,,国语,new,peaceful,positive,1,0,0
1731,1731,102,soundtrack,,,mad,negative,1,0,0
1732,1732,70,soundtrack,英语,old,happy,positive,1,0,0
1733,1733,131,R&B,其他,new,mad,negative,1,0,0
1734,1734,78,R&B,韩语,old,happy,negative,1,0,0
1735,1735,85,jazz,国语,,happy,negative,1,0,0
1736,1736,133,,日语,,peaceful,negative,1,0,0
1737,1737,140,pop,其他,new,sad,negative,1,0,0
1738,1738,107,dance,国语,,peaceful,negative,1,0,0
1739,1739,88,jazz,其他,,sad,positive,1,0,0
1740,1740,145,pop,,old,sad,negative,1,0,0
1741,1741,102,R&B,国语,new,peaceful,positive,1,0,0
1742,1742,99,R&B,韩语,old,mad,negative,1,0,0
1743,1743,120,soundtrack,其他,old,peaceful,positive,1,0,0
1744,1744,93,pop,韩语,old,sad,negative,1,0,0
1745,1745,61,soundtrack,日语,,sad,positive,1,0,0
1746,1746,115,dance,韩语,old,peaceful,positive,1,0,0
1747,1747,121,soundtrack,韩语,old,happy,positive,1,0,0
1748,1748,136,pop,日语,old,happy,negative,1,0,0
1749,1749,72,jazz,英语,old,mad,negative,1,0,0
1750,1750,67,dance,,new,happy,negative,1,0,0
1751,1751,68,pop,日语,new,mad,positive,1,0,0
1752,1752,90,,国语,old,peaceful,positive,1,0,0
1753,1753,60,soundtrack,英语,new,happy,negative,1,0,0
1754,1754,145,R&B,其他,old,mad,negative,1,0,0
1755,1755,121,,国语,,sad,negative,1,0,0
1756,1756,113,,日语,new,happy,positive,1,0,0
1757,1757,127,,韩语,,happy,positive,1,0,0
1758,1758,69,,英语,new,mad,negative,1,0,0
1759,1759,133,dance,,old,happy,positive,1,0,0
1760,1760,92,jazz,国语,,mad,negative,1,0,0
1761,1761,85,jazz,韩语,new,mad,negative,1,0,0
1762,1762,142,R&B,韩语,,peaceful,negative,1,0,0
1763,1763,98,R&B,国语,,peaceful,positive,1,0,0
1764,1764,82,jazz,,old,peaceful,positive,1,0,0
1765,1765,121,dance,日语,,happy,positive,1,0,0
1766,1766,67,soundtrack,英语,,sad,negative,1,0,0
1767,1767,111,,韩语,old,peaceful,positive,1,0,0
1768,1768,93,pop,其他,new,happy,positive,1,0,0
1769,1769,109,,,new,happy,positive,1,0,0
1770,1770,127,,其他,new,peaceful,negative,1,0,0
1771,1771,117,pop,其他,,peaceful,positive,1,0,0
1772,1772,146,pop,日语,old,peaceful,negative,1,0,0
1773,1773,149,R&B,,old,sad,negative,1,0,0
1774,1774,83,,日语,old,happy,negative,1,0,0
1775,1775,86,soundtrack,其他,old,happy,negative,1,0,0
1776,1776,85,R&B,其他,old,happy,negative,1,0,0
1777,1777,123,,国语,new,mad,negative,1,0,0
1778,1778,83,,其他,new,sad,negative,1,0,0
1779,1779,109,soundtrack,韩语,,sad,negative,1,0,0
1780,1780,140,R&B,,new,peaceful,negative,1,0,0
1781,1781,120,,其他,new,sad,positive,1,0,0
1782,1782,126,pop,日语,,happy,positive,1,0,0
1783,1783,96,R&B,,new,happy,positive,1,0,0
1784,1784,105,dance,,new,sad,positive,1,0,0
1785,1785,123,R&B,日语,new,sad,positive,1,0,0
1786,1786,96,,,,peaceful,positive,1,0,0
1787,1787,117,jazz,韩语,new,happy,negative,1,0,0
1788,1788,80,dance,日语,old,sad,negative,1,0,0
1789,1789,134,,国语,new,mad,negative,1,0,0
1790,1790,91,soundtrack,国语,,happy,negative,1,0,0
1791,1791,133,soundtrack,国语,old,mad,positive,1,0,0
1792,1792,133,R&B,英语,,happy,positive,1,0,0
1793,1793,94,dance,,,mad,negative,1,0,0
1794,1794,64,pop,韩语,old,happy,negative,1,0,0
1795,1795,145,jazz,其他,old,happy,positive,1,0,0
1796,1796,130,dance,日语,new,peaceful,positive,1,0,0
1797,1797,78,R&B,英语,,happy,positive,1,0,0
1798,1798,67,dance,国语,new,peaceful,negative,1,0,0
1799,1799,82,R&B,其他,new,mad,positive,1,0,0
1800,1800,116,soundtrack,日语,old,happy,negative,1,0,0
1801,1801,118,jazz,,new,mad,positive,1,0,0
1802,1802,84,,英语,new,sad,negative,1,0,0
1803,1803,75,jazz,日语,old,happy,negative,1,0,0
1804,1804,88,soundtrack,韩语,new,peaceful,negative,1,0,0
1805,1805,106,soundtrack,国语,new,peaceful,positive,1,0,0
1806,1806,130,soundtrack,英语,new,happy,positive,1,0,0
1807,1807,121,,其他,new,sad,negative,1,0,0
1808,1808,79,pop,国语,,mad,negative,1,0,0
1809,1809,79,soundtrack,韩语,old,mad,positive,1,0,0
1810,1810,138,jazz,韩语,,sad,positive,1,0,0
1811,1811,102,jazz,国语,new,peaceful,negative,1,0,0
1812,1812,120,pop,其他,,mad,negative,1,0,0
1813,1813,86,soundtrack,日语,old,happy,negative,1,0,0
1814,1814,146,R&B,英语,,peaceful,positive,1,0,0
1815,1815,84,dance,国语,,peaceful,positive,1,0,0
1816,1816,96,dance,英语,old,happy,positive,1,0,0
1817,1817,101,pop,韩语,,peaceful,positive,1,0,0
1818,1818,116,,英语,new,peaceful,positive,1,0,0
1819,1819,87,pop,,new,mad,positive,1,0,0
1820,1820,100,pop,国语,new,happy,positive,1,0,0
1821,1821,139,pop,韩语,new,mad,negative,1,0,0
1822,1822,87,,英语,new,peaceful,negative,1,0,0
1823,1823,149,soundtrack,韩语,,happy,positive,1,0,0
1824,1824,110,dance,其他,,peaceful,negative,1,0,0
1825,1825,134,pop,日语,old,peaceful,negative,1,0,0
1826,1826,148,R&B,国语,new,peaceful,negative,1,0,0
1827,1827,138,soundtrack,国语,new,peaceful,negative,1,0,0
1828,1828,74,soundtrack,其他,new,happy,positive,1,0,0
1829,1829,120,,,,mad,positive,1,0,0
1830,1830,139,R&B,其他,,happy,negative,1,0,0
1831,1831,141,jazz,日语,old,happy,negative,1,0,0
1832,1832,122,pop,韩语,old,peaceful,negative,1,0,0
1833,1833,106,soundtrack,,new,sad,positive,1,0,0
1834,1834,82,pop,其他,,sad,negative,1,0,0
1835,1835,136,pop,国语,old,sad,positive,1,0,0
1836,1836,65,pop,日语,old,peaceful,positive,1,0,0
1837,1837,66,R&B,其他,,mad,positive,1,0,0
1838,1838,106,soundtrack,,new,sad,negative,1,0,0
1839,1839,74,pop,国语,new,mad,negative,1,0,0
1840,1840,94,soundtrack,,new,happy,positive,1,0,0
1841,1841,133,pop,,old,peaceful,negative,1,0,0
1842,1842,66,pop,日语,new,peaceful,positive,1,0,0
1843,1843,118,pop,英语,new,happy,positive,1,0,0
1844,1844,73,jazz,英语,new,sad,positive,1,0,0
1845,1845,116,,国语,old,sad,positive,1,0,0
1846,1846,118,,日语,,peaceful,negative,1,0,0
1847,1847,92,pop,,new,sad,negative,1,0,0
1848,1848,113,R&B,日语,new,happy,negative,1,0,0
1849,1849,108,soundtrack,国语,old,happy,positive,1,0,0
1850,1850,75,pop,英语,new,sad,negative,1,0,0
1851,1851,138,dance,韩语,old,sad,negative,1,0,0
1852,1852,108,dance,英语,,happy,positive,1,0,0
1853,1853,88,R&B,其他,old,peaceful,negative,1,0,0
1854,1854,111,R&B,国语,new,sad,negative,1,0,0
1855,1855,111,jazz,国语,old,sad,positive,1,0,0
1856,1856,89,soundtrack,韩语,new,peaceful,negative,1,0,0
1857,1857,96,dance,韩语,new,sad,positive,1,0,0
1858,1858,90,jazz,英语,old,peaceful,negative,1,0,0
1859,1859,96,pop,韩语,new,peaceful,positive,1,0,0
1860,1860,84,,日语,,happy,positive,1,0,0
1861,1861,61,,日语,,happy,positive,1,0,0
1862,1862,131,jazz,,,mad,positive,1,0,0
1863,1863,143,pop,韩语,new,sad,negative,1,0,0
1864,1864,128,soundtrack,其他,,mad,negative,1,0,0
1865,1865,77,pop,其他,new,happy,positive,1,0,0
1866,1866,126,dance,,new,peaceful,positive,1,0,0
1867,1867,113,soundtrack,韩语,old,mad,positive,1,0,0
1868,1868,95,pop,,,sad,positive,1,0,0
1869,1869,100,dance,英语,new,happy,negative,1,0,0
1870,1870,120,R&B,其他,new,sad,positive,1,0,0
1871,1871,112,jazz,其他,new,mad,negative,1,0,0
1872,1872,86,,国语,old,sad,positive,1,0,0
1873,1873,63,,,,peaceful,negative,1,0,0
1874,1874,64,dance,英语,,happy,positive,1,0,0
1875,1875,69,,英语,new,sad,positive,1,0,0
1876,1876,85,jazz,英语,old,peaceful,positive,1,0,0
1877,1877,122,pop,日语,new,peaceful,negative,1,0,0
1878,1878,137,,,,peaceful,negative,1,0,0
1879,1879,100,jazz,,old,happy,negative,1,0,0
1880,1880,144,pop,韩语,new,sad,positive,1,0,0
1881,1881,102,pop,国语,old,mad,positive,1,0,0
1882,1882,73,,英语,old,mad,positive,1,0,0
1883,1883,108,R&B,国语,new,sad,negative,1,0,0
1884,1884,96,soundtrack,国语,old,happy,negative,1,0,0
1885,1885,144,pop,其他,,happy,negative,1,0,0
1886,1886,101,dance,其他,,happy,negative,1,0,0
1887,1887,110,,其他,,peaceful,negative,1,0,0
1888,1888,138,jazz,英语,,peaceful,positive,1,0,0
1889,1889,138,pop,英语,old,peaceful,negative,1,0,0
1890,1890,106,,,old,happy,negative,1,0,0
1891,1891,78,dance,,new,sad,negative,1,0,0
1892,1892,115,,其他,old,sad,positive,1,0,0
1893,1893,93,soundtrack,英语,,sad,negative,1,0,0
1894,1894,109,,日语,new,sad,negative,1,0,0
1895,1895,67,,日语,new,mad,negative,1,0,0
1896,1896,126,soundtrack,英语,new,happy,negative,1,0,0
1897,1897,115,jazz,其他,new,happy,positive,1,0,0
1898,1898,92,,其他,new,happy,negative,1,0,0
1899,1899,147,,日语,,peaceful,negative,1,0,0
1900,1900,117,soundtrack,韩语,,sad,negative,1,0,0
1901,1901,65,soundtrack,其他,new,sad,negative,1,0,0
1902,1902,109,R&B,英语,old,peaceful,negative,1,0,0
1903,1903,118,soundtrack,国语,,sad,positive,1,0,0
1904,1904,84,dance,韩语,,mad,positive,1,0,0
1905,1905,114,jazz,英语,new,happy,positive,1,0,0
1906,1906,133,soundtrack,英语,,peaceful,negative,1,0,0
1907,1907,62,R&B,韩语,new,mad,positive,1,0,0
1908,1908,92,soundtrack,日语,old,mad,positive,1,0,0
1909,1909,122,soundtrack,韩语,new,peaceful,positive,1,0,0
1910,1910,121,R&B,,old,peaceful,positive,1,0,0
1911,1911,109,dance,,new,mad,positive,1,0,0
1912,1912,125,,国语,old,mad,negative,1,0,0
1913,1913,98,soundtrack,国语,old,sad,negative,1,0,0
1914,1914,144,dance,其他,,happy,negative,1,0,0
1915,1915,65,pop,英语,,mad,positive,1,0,0
1916,1916,93,R&B,英语,new,mad,positive,1,0,0
1917,1917,86,,日语,old,peaceful,positive,1,0,0
1918,1918,115,jazz,韩语,new,sad,positive,1,0,0
1919,1919,134,,,new,mad,negative,1,0,0
1920,1920,115,jazz,英语,,mad,negative,1,0,0
1921,1921,87,soundtrack,日语,old,peaceful,negative,1,0,0
1922,1922,71,,国语,,sad,positive,1,0,0
1923,1923,125,,日语,old,peaceful,negative,1,0,0
1924,1924,79,R&B,其他,,mad,negative,1,0,0
1925,1925,83,R&B,英语,old,sad,positive,1,0,0
1926,1926,98,R&B,,,peaceful,negative,1,0,0
1927,1927,101,dance,国语,,mad,negative,1,0,0
1928,1928,99,R&B,韩语,,happy,positive,1,0,0
1929,1929,134,jazz,日语,,mad,negative,1,0,0
1930,1930,137,pop,国语,,happy,negative,1,0,0
1931,1931,113,jazz,英语,new,mad,positive,1,0,0
1932,1932,80,dance,韩语,old,happy,negative,1,0,0
1933,1933,148,dance,日语,new,peaceful,negative,1,0,0
1934,1934,106,,其他,new,peaceful,negative,1,0,0
1935,1935,99,dance,韩语,,happy,positive,1,0,0
1936,1936,85,soundtrack,国语,,peaceful,positive,1,0,0
1937,1937,66,R&B,英语,old,happy,negative,1,0,0
1938,1938,130,R&B,韩语,,mad,positive,1,0,0
1939,1939,61,pop,韩语,old,happy,negative,1,0,0
1940,1940,109,jazz,,new,mad,negative,1,0,0
1941,1941,143,jazz,日语,old,sad,positive,1,0,0
1942,1942,96,,英语,,peaceful,negative,1,0,0
1943,1943,147,,韩语,new,peaceful,negative,1,0,0
1944,1944,114,R&B,国语,,mad,negative,1,0,0
1945,1945,126,soundtrack,国语,old,peaceful,positive,1,0,0
1946,1946,91,pop,,,happy,positive,1,0,0
1947,1947,143,pop,其他,,mad,negative,1,0,0
1948,1948,102,,英语,old,sad,negative,1,0,0
1949,1949,65,,英语,old,happy,positive,1,0,0
1950,1950,116,soundtrack,韩语,old,happy,positive,1,0,0
1951,1951,90,jazz,其他,,happy,positive,1,0,0
1952,1952,71,pop,,old,happy,negative,1,0,0
1953,1953,78,jazz,国语,new,happy,negative,1,0,0
1954,1954,62,pop,英语,new,sad,positive,1,0,0
1955,1955,113,jazz,,old,peaceful,positive,1,0,0
1956,1956,114,R&B,韩语,new,peaceful,positive,1,0,0
1957,1957,63,soundtrack,英语,,happy,positive,1,0,0
1958,1958,102,dance,英语,old,peaceful,negative,1,0,0
1959,1959,69,R&B,其他,new,sad,negative,1,0,0
1960,1960,139,R&B,,new,sad,negative,1,0,0
1961,1961,112,pop,国语,,happy,positive,1,0,0
1962,1962,97,soundtrack,英语,new,peaceful,positive,1,0,0
1963,1963,137,pop,日语,,happy,positive,1,0,0
1964,1964,101,jazz,日语,old,happy,negative,1,0,0
1965,1965,128,pop,日语,new,sad,positive,1,0,0
1966,1966,125,dance,,new,happy,negative,1,0,0
1967,1967,62,pop,,,sad,negative,1,0,0
1968,1968,105,soundtrack,英语,new,mad,positive,1,0,0
1969,1969,107,jazz,韩语,,mad,negative,1,0,0
1970,1970,135,R&B,国语,new,sad,negative,1,0,0
1971,1971,123,R&B,其他,new,peaceful,negative,1,0,0
1972,1972,146,soundtrack,英语,old,mad,negative,1,0,0
1973,1973,144,R&B,,old,mad,negative,1,0,0
1974,1974,134,R&B,,old,happy,positive,1,0,0
1975,1975,107,,国语,,mad,negative,1,0,0
1976,1976,95,pop,韩语,new,sad,positive,1,0,0
1977,1977,93,pop,其他,old,mad,negative,1,0,0
1978,1978,110,dance,,new,mad,negative,1,0,0
1979,1979,79,R&B,国语,old,peaceful,positive,1,0,0
1980,1980,85,dance,韩语,,mad,positive,1,0,0
1981,1981,61,dance,其他,,sad,negative,1,0,0
1982,1982,127,R&B,英语,old,happy,negative,1,0,0
1983,1983,120,R&B,日语,new,mad,positive,1,0,0
1984,1984,109,jazz,韩语,,sad,negative,1,0,0
1985,1985,144,pop,韩语,,sad,positive,1,0,0
1986,1986,67,soundtrack,其他,,peaceful,positive,1,0,0
1987,1987,120,R&B,其他,new,sad,negative,1,0,0
1988,1988,113,R&B,国语,old,happy,negative,1,0,0
1989,1989,123,,,new,sad,negative,1,0,0
1990,1990,145,,英语,old,sad,negative,1,0,0
1991,1991,141,soundtrack,,,happy,negative,1,0,0
1992,1992,98,R&B,国语,,sad,negative,1,0,0
1993,1993,135,jazz,,new,happy,positive,1,0,0
1994,1994,79,,其他,old,mad,positive,1,0,0
1995,1995,113,,国语,new,mad,negative,1,0,0
1996,1996,61,jazz,英语,old,sad,positive,1,0,0
1997,1997,67,,,,sad,negative,1,0,0
1998,1998,107,soundtrack,韩语,,sad,positive,1,0,0
1999,1999,130,pop,日语,new,sad,positive,1,0,0
2000,2000,144,pop,,old,happy,negative,1,0,0
2001,2001,85,pop,韩语,old,peaceful,positive,1,0,0
2002,2002,125,,国语,old,peaceful,negative,1,0,0
2003,2003,103,soundtrack,,new,mad,negative,1,0,0
2004,2004,90,,英语,,sad,negative,1,0,0
2005,2005,81,,韩语,,mad,negative,1,0,0
2006,2006,90,,韩语,old,sad,positive,1,0,0
2007,2007,76,pop,韩语,,mad,negative,1,0,0
2008,2008,72,dance,其他,,happy,positive,1,0,0
2009,2009,112,,其他,,mad,positive,1,0,0
2010,2010,91,jazz,,new,mad,positive,1,0,0
2011,2011,114,dance,国语,old,happy,positive,1,0,0
2012,2012,66,jazz,英语,old,mad,positive,1,0,0
2013,2013,90,jazz,其他,new,peaceful,positive,1,0,0
2014,2014,89,jazz,,old,peaceful,positive,1,0,0
2015,2015,103,,,new,mad,negative,1,0,0
2016,2016,63,R&B,,new,peaceful,positive,1,0,0
2017,2017,130,R&B,韩语,old,peaceful,positive,1,0,0
2018,2018,98,pop,韩语,,peaceful,negative,1,0,0
2019,2019,144,jazz,日语,old,sad,positive,1,0,0
2020,2020,143,pop,国语,new,sad,negative,1,0,0
2021,2021,96,,英语,new,mad,negative,1,0,0
2022,2022,68,dance,日语,new,happy,positive,1,0,0
