,type,goods_whole_sale,video_like,video_comment,video_forward,bgm,bpm,genre,language,public_time,attitude,emotion
636,服装类,465.0,0.0,0.0,0.0,嗯哒嗯哒 (完整原版) - 苏名哲,161.49902340000003,Dance,国语,2020/6/23,positive,sad
637,服装类,145.0,0.0,0.0,0.0,幻听 (片段) - 半吨兄弟,80.74951172,metal,其他,2019/6/12,,happy
638,服装类,164.0,0.0,0.0,0.0,蓝色海黑色河 (DJ版) - 69,129.1992188,hiphop,国语,2020/5/8,positive,happy
639,服装类,1253.0,0.0,0.0,0.0,Blue Sky - 朴世君,143.5546875,Dance,英语,2015/6/30,negative,peaceful
640,服装类,4963.0,0.0,0.0,0.0,抖音最火换装卡点 - 苏名哲,129.1992188,pop,纯音乐,2020/6/30,positive,happy
641,服装类,21.0,0.0,0.0,0.0,包容 - 郑源,69.83741554,Pop,国语,2010/7/29,positive,peaceful
642,服装类,2538.0,0.0,0.0,0.0,Blueming - 张大千子,103.359375,blues,,,,happy
643,服装类,64.0,0.0,0.0,0.0,震撼你心 - 新旭,129.1992188,Pop,国语,2019/6/12,positive,happy
644,服装类,3760.0,0.0,0.0,0.0,百花香 (DJ版) - 魏新雨,117.4538352,Pop,国语,2019/10/9,positive,sad
645,服装类,9.0,0.0,0.0,0.0,兜圈 (片段) - 火鸡,103.359375,Dance,英语,2017/4/7,positive,happy
646,服装类,1132.0,0.0,0.0,0.0,Something Just Like This (Megamix) - AnDyWuMUSICLAND,103.359375,hiphop,,,,happy
647,服装类,27.0,0.0,0.0,0.0,如果这就是爱情 - 张靓颖,151.99908090000002,Pop,国语,2010/2/2,negative,mad
648,服装类,74.0,0.0,0.0,0.0,Jhak Maar Ke - Neeraj Shridhar、Harshdeep kaur,95.703125,Pop,纯音乐,2013/3/18,,happy
649,服装类,50.0,0.0,0.0,0.0,烟花易冷 (2019《快乐大本营》现场) - 邓伦,151.99908090000002,country,,,,sad
650,服装类,30.0,0.0,0.0,0.0,梁祝 (钢琴演奏版Live) - 纯音乐,117.4538352,WorldMusic,纯音乐,2004/9/20,positive,happy
651,服装类,318.0,0.0,0.0,0.0,最快换装舞 - 刘士鸣,161.49902340000003,Dance,纯音乐,2020/6/29,positive,peaceful
652,服装类,51.0,0.0,0.0,0.0,只要有你 - 黄晓明、刘涛、周杰、古巨基、马伊琍、黄奕,143.5546875,country,国语,2003/7/1,positive,peaceful
653,服装类,340.0,0.0,0.0,0.0,僕が死のうと思ったのは - 中島美嘉,83.35433468,rock,日语,2013/8/28,negative,mad
654,服装类,63.0,0.0,0.0,0.0,最炫旗袍秀 - 小琢,99.38401442,Pop,国语,2019/7/30,positive,happy
655,服装类,366.0,0.0,0.0,0.0,爱情错觉 (片段) - M哥,99.38401442,hiphop,国语,2020/5/31,positive,happy
656,服装类,1580.0,0.0,0.0,0.0,不配怀念 (DJ版) - 心歌,129.1992188,Dance,国语,2020/3/24,negative,happy
657,服装类,30.0,0.0,0.0,0.0,哒嗯哒嗯+大大大 (DJ版) - 未知,151.99908090000002,hiphop,纯音乐,2020/7/3,positive,happy
658,服装类,6.0,0.0,0.0,0.0,万有引力 - 汪苏泷,95.703125,metal,国语,2012/7/16,positive,happy
659,服装类,36.0,0.0,0.0,0.0,无情的谎言 - 庄学忠,135.9991776,Pop,国语,2015/6/15,negative,sad
660,服装类,133.0,0.0,0.0,0.0,你莫走 (DJ版) - 未知,117.4538352,hiphop,国语,2020/5/23,positive,happy
661,服装类,41.0,0.0,0.0,0.0,孤芳自赏 (电摇版) - 独钟花臂彦,86.1328125,rock,国语,2019/9/6,positive,happy
662,服装类,24000.0,0.0,0.0,0.0,How You Like That - BLACKPINK,92.28515625,pop,韩语,2020/6/26,positive,mad
663,服装类,24000.0,0.0,0.0,0.0,百花香 (DJ Candy版) - 魏新雨,123.046875,R&B,韩语,2020/5/25,positive,peaceful
664,服装类,30.0,0.0,0.0,0.0,哒嗯哒嗯+大大大 - 戴梦词,151.99908090000002,hiphop,,,,happy
665,服装类,58.0,0.0,0.0,0.0,это ли счастье? (DJ热搜) - 苏以沫,103.359375,pop,,,,happy
666,服装类,158.0,0.0,0.0,0.0,毛不易《像我这样的人》就不用借酒《消愁》啦《二零三》 - 未知,112.3471467,Pop,国语,2017/8/19,positive,mad
667,服装类,83.0,0.0,0.0,0.0,Shalala Lala - Vengaboys,123.046875,Pop,英语,2000/3/13,negative,mad
668,服装类,115.0,0.0,0.0,0.0,5年了依然喜欢听电音 (DJ版) - 糖糖,129.1992188,Dance,其他,2015/6/10,positive,happy
669,服装类,164.0,0.0,0.0,0.0,蓝色海黑色河 - 69,129.1992188,hiphop,国语,2020/5/11,negative,happy
670,服装类,36.0,0.0,0.0,0.0,素颜 - 宋雅萌,86.1328125,blues,国语,2010/8/18,positive,sad
671,服装类,159.0,0.0,0.0,0.0,Thrift Shop - Macklemore & Ryan Lewis、Wanz,95.703125,Rap/HipHop,英语,2012/10/9,negative,happy
672,服装类,68.0,0.0,0.0,0.0,盘他 - 南方北方,103.359375,blues,国语,2019/2/3,negative,happy
673,服装类,290.0,0.0,0.0,0.0,朝なんぎいの唄~南行きの小船の上で - 村松健,123.046875,blues,日语,1991/6/21,,happy
674,服装类,416.0,0.0,0.0,0.0,Trip - Axero,123.046875,Dance,纯音乐,2018/1/1,positive,happy
675,服装类,955.0,0.0,0.0,0.0,"""可能我撞了南墙才会回头吧""今天你被这首魔性民谣洗脑了吗? - 未知",117.4538352,country,其他,2018/11/30,,sad
676,服装类,90.0,0.0,0.0,0.0,小鹿乱撞 - RoleX,135.9991776,hiphop,国语,2019/7/10,positive,happy
677,服装类,1717.0,0.0,0.0,0.0,がまんして下さい - 虹音,129.1992188,Soundtrack,纯音乐,2010/3/24,positive,sad
678,服装类,49.0,0.0,0.0,0.0,花桥流水 - 纳兰珠儿、高安,89.10290948,Folk,国语,2012/12/30,positive,peaceful
679,服装类,197.0,0.0,0.0,0.0,对面的小姐姐 - 王Music,95.703125,Pop,国语,2020/4/7,positive,happy
680,服装类,312.0,0.0,0.0,0.0,魔动闪霸：对手(live) - 宋立伟,99.38401442,Rap/HipHop,国语,2020/6/14,positive,peaceful
681,服装类,22.0,0.0,0.0,0.0,玛尼情歌 - 丁靖懿,99.38401442,rock,,,,happy
682,服装类,34.0,0.0,0.0,0.0,负心的你 (Live版片段) - 海方姐姐,161.49902340000003,Pop,国语,2019/12/23,negative,happy
683,服装类,684.0,0.0,0.0,0.0,通天大道宽又阔 - 三叶草演唱组、崔京浩,161.49902340000003,Soundtrack,国语,2000/8/13,negative,happy
684,服装类,338.0,0.0,0.0,0.0,Kimi No Toriko (抖音完整原版) - 虞姬、圈妹,103.359375,Pop,纯音乐,2020/5/27,positive,happy
685,服装类,1580.0,0.0,0.0,0.0,不配怀念 - 心歌,129.1992188,Dance,国语,2020/3/24,negative,happy
686,服装类,147.0,0.0,0.0,0.0,她说 (Live) - 杨丞琳、周深,86.1328125,Pop,国语,2016/10/16,positive,happy
687,服装类,366.0,0.0,0.0,0.0,爱情错觉 - M哥,99.38401442,hiphop,国语,2019/6/6,positive,happy
688,服装类,14.0,0.0,0.0,0.0,谁 (DJ何鹏版) - 雪十郎,99.38401442,hiphop,,,,happy
689,服装类,101.0,0.0,0.0,0.0,相依为命 - RU,135.9991776,Pop,粤语,2008/9/25,negative,mad
690,服装类,2627.0,0.0,0.0,0.0,酒梦 - 纯音乐,117.4538352,Pop,闽南语,2019/9/21,negative,happy
691,服装类,115.0,0.0,0.0,0.0,你莫走 - 山水组合,117.4538352,hiphop,其他,2020/4/13,positive,happy
692,电器数码类,29.0,0.0,0.0,0.0,真的不容易 - 庄心妍,123.046875,Pop,国语,2012/12/11,negative,sad
693,电器数码类,270.0,0.0,0.0,0.0,来给生活比个耶 (全网热播版) - 沈木,129.1992188,hiphop,英语,2019/11/15,positive,sad
694,电器数码类,190.0,0.0,0.0,0.0,那些你很冒险的梦 (片段) - 刘大壮,66.25600962,rock,国语,2020/3/10,negative,peaceful
695,电器数码类,270.0,0.0,0.0,0.0,来给生活比个耶 - 沈木,129.1992188,hiphop,国语,2020/5/22,negative,sad
696,电器数码类,7.0,0.0,0.0,0.0,最远的你是我最近的爱 - 孙艺琪,135.9991776,blues,,,,sad
697,电器数码类,21.0,0.0,0.0,0.0,知道不知道 - 刘韵,80.74951172,Pop,国语,2012/2/18,positive,happy
698,电器数码类,66.0,0.0,0.0,0.0,有多少 (DJ版) - 孙方,129.1992188,hiphop,国语,2020/1/10,positive,mad
699,电器数码类,11.0,0.0,0.0,0.0,Groovin' High - Lou Donaldson,73.828125,Jazz,英语,2019/10/16,,peaceful
700,电器数码类,4.0,0.0,0.0,0.0,Seattle Drew and the Reverend Fu (arr. V. Norman) - tim young、United States Army Field Band,95.703125,pop,,,,sad
701,电器数码类,3.0,0.0,0.0,0.0,ᥓᥣᥭᥰ ᥟᥣᥢ ᥐᥧᥭᥱ - July Tun,69.83741554,country,,,,sad
702,电器数码类,2088.0,0.0,0.0,0.0,Happy Ending - Ludwig Amadeus,95.703125,Pop,英语,2004/5/13,positive,happy
703,电器数码类,23.0,0.0,0.0,0.0,田子坊 - 接个吻，开一枪、TSAR,89.10290948,Pop,国语,2004/8/3,positive,sad
704,电器数码类,311000.0,66.0,10.0,1.0,P.I.M.P (Remix) - AEZR、Neth MG,143.5546875,hiphop,,,,happy
705,电器数码类,311000.0,305.0,17.0,4.0,卡农 - 杨波,129.1992188,hiphop,,,,happy
706,电器数码类,311000.0,91.0,20.0,4.0,稍息立正站好 - 未知,135.9991776,rock,,,,mad
707,电器数码类,336.0,0.0,0.0,0.0,爱的太深也是祸 - 一只舟,103.359375,Pop,国语,2018/5/2,positive,happy
708,电器数码类,311000.0,3744.0,89.0,33.0,稍息立正站好 - 未知,135.9991776,rock,,,,mad
709,电器数码类,656.0,0.0,0.0,0.0,回到夏天 (片段) - 爱写歌的小田,129.1992188,Dance,国语,2020/6/1,negative,peaceful
710,电器数码类,65.0,0.0,0.0,0.0,We Are Perfect - Cristian Marchi,129.1992188,Electronica,英语,2016/9/5,negative,mad
711,电器数码类,11000.0,0.0,0.0,0.0,一生与你擦肩而过 - 阿悠悠,95.703125,Pop,国语,2019/11/7,positive,happy
712,电器数码类,1587.0,0.0,0.0,0.0,第131集 咖喱咖喱 一首快乐的小童谣 - 未知,135.9991776,Soundtrack,国语,2017/6/5,negative,happy
713,电器数码类,1203.0,0.0,0.0,0.0,Hopeful Hearts - Thomas Greenberg,117.4538352,Soundtrack,纯音乐,2012/10/1,positive,sad
714,电器数码类,1.0,0.0,0.0,0.0,Apollo s Triumph - Audiomachine,123.046875,hiphop,,,,happy
715,电器数码类,2.0,0.0,0.0,0.0,生日歌 - 风之曳,99.38401442,country,,,,mad
716,电器数码类,28.0,0.0,0.0,0.0,Mojito - 唱歌的梓豪Jay,117.4538352,Pop,国语,2020/6/12,positive,mad
717,电器数码类,26000.0,5171.0,160.0,23.0,单恋一枝花 (女声版片段) - 丫蛋蛋(马启涵)、九幺,107.6660156,hiphop,,,,happy
718,电器数码类,26000.0,7041.0,69.0,214.0,Say So (Explicit) - Sassydee,112.3471467,hiphop,,,,happy
719,电器数码类,26000.0,3524.0,138.0,54.0,"1,2,3,4 (원,투,쓰리,포) - LEE HI",117.4538352,Pop,韩语,2012/12/21,negative,happy
720,电器数码类,26000.0,8120.0,127.0,708.0,Yellow - 电鸟个灯泡,117.4538352,hiphop,日语,2019/10/14,negative,peaceful
721,电器数码类,26000.0,13000.0,315.0,816.0,布谷鸟 - 安子与九妹,92.28515625,blues,,,positive,happy
722,电器数码类,26000.0,1730000.0,0.0,0.0,布谷鸟 - 安子与九妹,92.28515625,blues,,,positive,happy
723,电器数码类,46000.0,902.0,34.0,208.0,温柔嗓音 (女声翻唱) - P.W.W.画风风,143.5546875,Pop,国语,2020/7/16,negative,peaceful
724,电器数码类,101000.0,3900.0,76.0,35.0,大家一起喜羊羊 - 星光、韩夜、六爷,129.1992188,Pop,纯音乐,2020/3/7,negative,mad
725,电器数码类,101000.0,2201.0,75.0,33.0,楽しい毎日 - 川井憲次,135.9991776,Soundtrack,纯音乐,2018/3/28,negative,peaceful
726,电器数码类,101000.0,90000.0,545.0,348.0,Lucky One - Mich,129.1992188,Electronica,英语,2017/12/1,negative,mad
727,电器数码类,73000.0,33.0,3.0,0.0,同样 - 阿具,129.1992188,Pop,纯音乐,2020/6/12,negative,mad
728,电器数码类,354000.0,9.0,1.0,0.0,旧梦一场 (DJ余小磊版) - 未知,129.1992188,hiphop,国语,2020/1/10,negative,happy
729,电器数码类,354000.0,31.0,3.0,3.0,Kawej bessmertnyj - Russkij Narodnye Skazki,129.1992188,rock,,,,peaceful
730,电器数码类,354000.0,352.0,10.0,12.0,6大主角出场神曲，BGM一响我就输了！这是在召唤外挂吧！ - 未知,129.1992188,rock,,,,sad
731,电器数码类,354000.0,38.0,3.0,0.0,6大主角出场神曲，BGM一响我就输了！这是在召唤外挂吧！ - 未知,129.1992188,rock,,,,sad
732,电器数码类,15000.0,160.0,10.0,1.0,我伪装的很简单强悍坦然 - 德唯奇,123.046875,Pop,纯音乐,2019/6/12,positive,sad
733,电器数码类,15000.0,848.0,39.0,6.0,最帅气的街拍 (DJ阿金) - DJ,129.1992188,hiphop,其他,2018/11/26,positive,happy
734,电器数码类,15000.0,694.0,91.0,4.0,Take It All In - Russ、Rexx Life Raj,129.1992188,Rap/HipHop,英语,2017/2/14,positive,peaceful
735,电器数码类,15000.0,710.0,75.0,11.0,重要的事情说三遍 (DJ小鱼儿版) - 门小强、DJ小鱼儿,117.4538352,rock,,,,mad
736,电器数码类,2274.0,112.0,17.0,2.0,Tunak Tunak Tun (片段) - 一条小团团ovo,172.265625,WorldMusic,纯音乐,2009/11/28,positive,happy
737,电器数码类,2274.0,6.0,0.0,0.0,奇迹再现 - 毛毛,161.49902340000003,Pop,国语,2020/7/8,positive,mad
738,电器数码类,2274.0,131.0,17.0,4.0,勇敢爱 (片段) - 一口甜,143.5546875,blues,国语,2019/9/5,positive,sad
739,电器数码类,2274.0,110.0,18.0,0.0,一直看见天使 (纯音乐) - 容祖儿,103.359375,country,,,,sad
740,电器数码类,2274.0,2998.0,26.0,102.0,一直看见天使 (纯音乐) - 容祖儿,103.359375,country,,,,sad
741,电器数码类,71000.0,60.0,1.0,0.0,多情种 - 胡杨林,198.76802880000002,Pop,国语,2013/3/1,positive,sad
742,电器数码类,71000.0,4.0,2.0,0.0,莲花亭 - 韩子研,78.30255682,Pop,国语,2018/5/5,positive,happy
743,电器数码类,71000.0,9.0,0.0,0.0,给我点个赞 - 严少辰,117.4538352,hiphop,国语,2019/3/27,positive,happy
744,电器数码类,4654.0,2.0,0.0,0.0,极限上头Wake up - 光太、DJ,129.1992188,Dance,纯音乐,2020/6/5,positive,mad
745,电器数码类,237000.0,31.0,11.0,0.0,遥远的你 (片段) - 美樱桃,135.9991776,Children,国语,2002/11/28,positive,happy
746,电器数码类,237000.0,45.0,3.0,2.0,神秘之曲 - Ablikim Zikrulla,112.3471467,Pop,纯音乐,2017/12/8,positive,peaceful
747,电器数码类,10000.0,201.0,10.0,0.0,活该 - 谌宥,95.703125,Pop,国语,2020/5/13,negative,happy
748,电器数码类,92000.0,253.0,42.0,3.0,Waka Waka (This Time for Africa) - Shakira、Freshlyground,172.265625,Pop,英语,2010/6/1,positive,happy
749,电器数码类,92000.0,307.0,54.0,0.0,你是我拒绝别人的理由 (DJ版) - DQ奇、T呀！,129.1992188,hiphop,,,,happy
750,电器数码类,92000.0,36.0,5.0,0.0,你就是那无法替代 (热播版片段) - 奶茶妹妹,107.6660156,hiphop,,,,happy
751,电器数码类,92000.0,92.0,26.0,1.0,Time Back - Bad Style,117.4538352,Pop,纯音乐,2020/5/9,positive,happy
752,电器数码类,554000.0,12.0,0.0,0.0,想起了你 (片段) - 王恰恰,103.359375,Pop,国语,2020/6/21,positive,happy
753,电器数码类,1640.0,0.0,0.0,0.0,玩腻 - M3,151.99908090000002,hiphop,,,,sad
754,电器数码类,115.0,0.0,0.0,0.0,Daylight(Roman Blanco RE-MASHUP） - Yves V、Dimitri Vangelis & Wyman、Roman Blanco,123.046875,Rap/HipHop,其他,2019/12/25,,happy
755,电器数码类,12.0,0.0,0.0,0.0,热门旋律 - 新南,129.1992188,hiphop,,,,happy
756,电器数码类,29.0,0.0,0.0,0.0,Boys - Lizzo,117.4538352,Dance,英语,2020/3/6,positive,mad
757,电器数码类,101.0,0.0,0.0,0.0,无人之岛 - 任然,135.9991776,Pop,国语,2017/8/31,positive,happy
758,电器数码类,22.0,0.0,0.0,0.0,Be Your Sun (DJ版) - 新旭,129.1992188,hiphop,纯音乐,2019/8/27,positive,mad
759,电器数码类,1568.0,0.0,0.0,0.0,小星星 - 汪苏泷,95.703125,metal,国语,2019/6/5,positive,happy
760,电器数码类,22.0,0.0,0.0,0.0,Be Your Sun - 新旭,129.1992188,hiphop,纯音乐,2019/8/27,positive,mad
761,电器数码类,5070.0,0.0,0.0,0.0,小半 (Live) - 骆蕾,161.49902340000003,Pop,国语,2017/10/8,negative,sad
762,电器数码类,59.0,0.0,0.0,0.0,"阿米尔汗又火了!配上雷军的《Are you ok》,太魔性了! - 未知",123.046875,Rap/HipHop,英语,2015/5/1,positive,happy
763,电器数码类,56000.0,0.0,0.0,0.0,失眠飞行 (Live) - 海哲明、张梦弘,92.28515625,blues,,,,sad
764,电器数码类,46000.0,0.0,0.0,0.0,we will rock you - 未知,95.703125,Rock,英语,2003/10/28,positive,happy
765,电器数码类,12.0,0.0,0.0,0.0,这样的电你喜欢吗 - 虞姬、齐羽,129.1992188,metal,,,,mad
766,电器数码类,0.0,0.0,0.0,0.0,Paris - Else,103.359375,Electronica,纯音乐,2016/4/19,positive,sad
767,电器数码类,302.0,0.0,0.0,0.0,快乐无极限 - 杨紫,123.046875,hiphop,,,,happy
768,电器数码类,198000.0,35.0,1.0,0.0,怎么做怎么过怎么活 (DJ弹鼓版) - 蒋先生,129.1992188,Dance,国语,2020/5/18,positive,happy
769,电器数码类,198000.0,25.0,8.0,0.0,Horizon - Janji,129.1992188,Electronica,纯音乐,2014/11/26,positive,sad
770,电器数码类,198000.0,46.0,4.0,0.0,Horizon - Janji,129.1992188,Electronica,纯音乐,2014/11/26,positive,sad
771,电器数码类,2856.0,0.0,0.0,0.0,中国新说唱EP01 RAP01 (Live) - 周汤豪,112.3471467,Rap/HipHop,国语,2018/7/14,positive,happy
772,电器数码类,198000.0,130.0,51.0,0.0,"Astronomia (Santti, Dan K Remix) - Tony Igy",123.046875,hiphop,,,,mad
773,电器数码类,4804.0,0.0,0.0,0.0,いつも何度でも (永远同在) - 伊藤サチコ,117.4538352,Pop,日语,2011/8/3,positive,peaceful
774,电器数码类,17.0,0.0,0.0,0.0,三寸天堂 - 严艺丹,143.5546875,Pop,国语,2012/12/18,negative,peaceful
775,电器数码类,9477.0,366.0,21.0,5.0,旧梦一场 (舞曲版) - 敏少,129.1992188,hiphop,纯音乐,2020/6/2,positive,happy
776,电器数码类,4.0,0.0,0.0,0.0,Saint Sophia. Mosaics. Deesis - Sara Anderson,103.359375,blues,其他,2012/4/12,,happy
777,电器数码类,9477.0,3929.0,176.0,77.0,旧梦一场 (舞曲版) - 敏少,129.1992188,hiphop,纯音乐,2020/6/2,positive,happy
778,电器数码类,10.0,0.0,0.0,0.0,ᥓᥣᥭᥰ ᥟᥣᥢ ᥐᥧᥭᥱ (片段) - July Tun,69.83741554,country,,,,sad
779,电器数码类,9477.0,1031.0,76.0,18.0,旧梦一场 - 阿悠悠,129.1992188,hiphop,国语,2020/4/22,negative,happy
780,电器数码类,9477.0,282.0,10.0,7.0,旧梦一场 - 阿悠悠,129.1992188,hiphop,国语,2020/4/22,negative,happy
781,电器数码类,9477.0,5093.0,356.0,81.0,旧梦一场 (DJ余小磊版) - 未知,129.1992188,hiphop,国语,2020/1/10,negative,happy
782,电器数码类,111000.0,5.0,1.0,0.0,Blame (Tim Gunter Remix) - Graves,143.5546875,metal,,,,sad
783,电器数码类,111000.0,15.0,3.0,0.0,失眠飞行 - 一条小团团ovo,95.703125,blues,,,,happy
784,电器数码类,111000.0,11.0,3.0,0.0,Turn All The Lights On - T-Pain、Ne-Yo,129.1992188,Pop,英语,2011/12/5,negative,happy
785,电器数码类,111000.0,14.0,2.0,0.0,微微 - 傅如乔,143.5546875,Pop,国语,2020/3/20,negative,peaceful
786,电器数码类,22.0,0.0,0.0,0.0,Micmacs à la gare - Raphaël Beau,99.38401442,Soundtrack,纯音乐,2009/10/19,positive,sad
787,电器数码类,86.0,0.0,0.0,0.0,Stan (热播版) - 歌者林念,129.1992188,Pop,纯音乐,2020/6/3,positive,happy
788,电器数码类,111000.0,11.0,0.0,0.0,Wipe It Down (Explicit) - BMW KENNY,143.5546875,hiphop,,,,happy
789,电器数码类,25.0,0.0,0.0,0.0,Fade - Alan Walker,89.10290948,Dance,纯音乐,2014/11/19,positive,sad
790,电器数码类,111000.0,190.0,8.0,3.0,La Banda (DJ热搜版) - 未知,123.046875,Pop,英语,2020/7/15,,mad
791,电器数码类,137.0,0.0,0.0,0.0,iKON-Love Scenario（文武贝钢琴版） - 未知,123.046875,rock,英语,2012/11/9,negative,happy
792,电器数码类,111000.0,246.0,9.0,0.0,ミチノチモシーキミノキモチ (路上的猫尾草 你的心情) - 森永千才,123.046875,Soundtrack,日语,2016/6/29,positive,mad
793,电器数码类,1626.0,0.0,0.0,0.0,凤舞九天 (DJ版) - 新旭,151.99908090000002,Dance,意大利语,2018/11/22,negative,mad
794,电器数码类,111000.0,183.0,5.0,2.0,海底 (铃声版) - cococola,135.9991776,blues,国语,,,sad
795,电器数码类,137.0,0.0,0.0,0.0,iKON-Love Scenario（文武贝钢琴版） - 频道背景音乐,123.046875,rock,英语,2012/11/9,negative,happy
796,电器数码类,165.0,0.0,0.0,0.0,If - 丁可,112.3471467,Pop,英语,2011/3/30,negative,sad
797,电器数码类,30.0,0.0,0.0,0.0,真的不容易 (广场舞) - 庄心妍,161.49902340000003,hiphop,国语,2012/12/11,positive,happy
798,电器数码类,1.0,0.0,0.0,0.0,情缘等足一辈子 - 非洲刘德华,117.4538352,rock,,,,happy
799,电器数码类,1128.0,0.0,0.0,0.0,体面 - 周森,172.265625,Pop,国语,2017/12/25,negative,sad
800,电器数码类,50.0,0.0,0.0,0.0,爱情红绿灯 - 徐一鸣,99.38401442,hiphop,,,,happy
801,文具玩具图书类,28.0,0.0,0.0,0.0,七夕情人节为阿美录制 - 谢雨锋,151.99908090000002,blues,,,,happy
802,文具玩具图书类,156.0,0.0,0.0,0.0,莫西莫西 - 未知,117.4538352,hiphop,纯音乐,2020/6/17,positive,happy
803,文具玩具图书类,2620.0,0.0,0.0,0.0,万有引力 (枪声版) - 坏小欠,161.49902340000003,pop,,,,sad
804,文具玩具图书类,55.0,0.0,0.0,0.0,Woman - BoA,107.6660156,Dance,韩语,2018/10/24,positive,happy
805,文具玩具图书类,29.0,0.0,0.0,0.0,失而复得 - 未知,69.83741554,blues,国语,2020/4/26,negative,happy
806,文具玩具图书类,2620.0,0.0,0.0,0.0,万有引力 - 坏小欠,95.703125,metal,,,positive,happy
807,文具玩具图书类,312.0,0.0,0.0,0.0,oh boby 看不到你 - 69,129.1992188,pop,,,,happy
808,文具玩具图书类,55.0,0.0,0.0,0.0,来吧展示 - 熊宝宝,123.046875,Dance,国语,2020/5/9,negative,happy
809,文具玩具图书类,12000.0,6861.0,267.0,453.0,酒干倘卖无 - 孙露,112.3471467,Soundtrack,国语,2016/3/9,positive,peaceful
810,文具玩具图书类,2.0,0.0,0.0,0.0,EA7硬曲 (Remix) - 马天浩,92.28515625,jazz,纯音乐,2019/9/27,positive,mad
811,文具玩具图书类,0.0,0.0,0.0,0.0,你的答案 - 阿冗,89.10290948,Pop,国语,2019/11/1,positive,sad
812,文具玩具图书类,14.0,0.0,0.0,0.0,夜嗨旋律 (Remix) - 肖宇帆,143.5546875,Pop,纯音乐,2020/5/23,positive,happy
813,文具玩具图书类,12000.0,25.0,0.0,0.0,酒干倘卖无 - 孙露,112.3471467,Pop,国语,2009/1/1,positive,peaceful
814,文具玩具图书类,14.0,0.0,0.0,0.0,夜嗨旋律 - 肖宇帆,143.5546875,hiphop,,,,happy
815,文具玩具图书类,215.0,0.0,0.0,0.0,玛卡巴卡 - 陈不羞羞呀,143.5546875,blues,国语,2020/3/7,positive,sad
816,文具玩具图书类,13.0,0.0,0.0,0.0,Don't Go (Giving Your Love Away Live) - Sonia Dada,89.10290948,Pop,英语,2018/12/25,negative,peaceful
817,文具玩具图书类,230.0,0.0,0.0,0.0,来吧展示 - 崔老板、DJ阿金,123.046875,Dance,国语,2020/5/9,negative,happy
818,文具玩具图书类,3230.0,0.0,0.0,0.0,Cooking - 未知,99.38401442,EasyListening,其他,2019/12/25,positive,happy
819,文具玩具图书类,137.0,0.0,0.0,0.0,Rewrite The Stars (Lucian Dai Remix) - Zac Efron、Zendaya、戴溶萱(Lucian Dai),75.99954044,Pop,纯音乐,2020/4/2,positive,mad
820,文具玩具图书类,337.0,0.0,0.0,0.0,非酋 - 薛明媛、朱贺,99.38401442,Pop,国语,2017/7/9,negative,happy
821,文具玩具图书类,3592.0,0.0,0.0,0.0,万有引力 (DJ蒋先生、DJ妖狐jc、DJ李安芳版) - DJ,99.38401442,blues,,,,happy
822,文具玩具图书类,24.0,0.0,0.0,0.0,匆匆那年 - 王菲,129.1992188,Pop,国语,2014/11/5,negative,sad
823,文具玩具图书类,306.0,0.0,0.0,0.0,一念心清净 - 巫娜,117.4538352,country,英语,2010/6/9,,sad
824,文具玩具图书类,20.0,0.0,0.0,0.0,The Party Troll - D1ofaquavibe,123.046875,Dance,纯音乐,2013/2/20,positive,mad
825,文具玩具图书类,142.0,0.0,0.0,0.0,鸿运当头 - M-Girls,89.10290948,Pop,国语,2016/12/1,positive,sad
826,文具玩具图书类,337.0,0.0,0.0,0.0,愿得一人心 - 小小洲,95.703125,Pop,国语,2012/9/22,positive,sad
827,文具玩具图书类,296.0,0.0,0.0,0.0,你的样子 (片段) - 小倩,123.046875,Pop,纯音乐,2020/4/10,positive,happy
828,文具玩具图书类,3230.0,0.0,0.0,0.0,Cooking - AShamaluevMusic,99.38401442,Soundtrack,纯音乐,2017/2/11,positive,happy
829,文具玩具图书类,1120.0,0.0,0.0,0.0,Turn Down For What (JIN Bootleg JIN Bootleg Pack) - JINACTION,129.1992188,hiphop,英语,2016/2/18,,happy
830,文具玩具图书类,108.0,0.0,0.0,0.0,情人知己 (片段) - 车厘子的车车,112.3471467,Pop,粤语,2020/7/3,negative,sad
831,文具玩具图书类,29.0,0.0,0.0,0.0,失而复得 - 顾y泽,69.83741554,blues,,,negative,happy
832,文具玩具图书类,3580.0,0.0,0.0,0.0,万有引力 - DJ、蒋先生、妖狐jc、李安芳吖,129.1992188,hiphop,国语,2012/7/16,positive,happy
833,文具玩具图书类,14.0,0.0,0.0,0.0,Living Serenity (Album Version) - gael chiarella,161.49902340000003,classical,英语,2007/4/24,,sad
834,文具玩具图书类,1040.0,0.0,0.0,0.0,越南大鼓神节奏 (DJ版) - 韩子曦、柳州DJ阿祥,135.9991776,hiphop,其他,2019/3/25,positive,mad
835,文具玩具图书类,895.0,0.0,0.0,0.0,Jhak maar ke (抖音完整原版) - 未知,151.99908090000002,Pop,纯音乐,2013/3/18,positive,happy
836,文具玩具图书类,2140.0,0.0,0.0,0.0,清新的小女孩（For Ma） - July Tun,69.83741554,country,,,,sad
837,文具玩具图书类,7.0,0.0,0.0,0.0,蜗牛与黄鹂鸟 (DJ版片段) - DJ,129.1992188,Pop,国语,2020/6/18,positive,mad
